AccessibilityLocation,Street,City,PostalCode,Country,AuthenticationModes,ChargingFacilities,ChargingStationNames,DynamicInfoAvailable,HotlinePhoneNumber,HubOperatorID,IsHubjectCompatible,IsOpen24Hours,PaymentOptions,Plugs,RenewableEnergy,Accessibility,ChargingStationId,GeoCoordinates,lastUpdate,EvseID
OnStreet,Gewerbestrasse 9,Steinmaur,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Vogt Automobile links,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151334,47.48844 8.44705,2024-10-04T02:15:03.927Z,CH*SWI*E151335
OnStreet,Grabenwisstrasse 5,Volketswil,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Jumbo Volketswil,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151337,47.38336426 8.66857256,2024-10-04T02:15:03.927Z,CH*SWI*E151347
OnStreet,Grabenwisstrasse 5,Volketswil,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Jumbo Volketswil,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151337,47.38336426 8.66857256,2024-10-04T02:15:03.927Z,CH*SWI*E151337
OnStreet,Grabenwisstrasse 5,Volketswil,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Jumbo Volketswil,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151337,47.38336426 8.66857256,2024-10-04T02:15:03.927Z,CH*SWI*E151346
OnStreet,Rudolf Diesel-Strasse 19,Winterthur,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Winterthur Grüzemarkt TG,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151353,47.49545435 8.75774895,2024-10-04T02:15:03.928Z,CH*SWI*E151353
OnStreet,Rudolf Diesel-Strasse 19,Winterthur,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Winterthur Grüzemarkt TG,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151353,47.49545435 8.75774895,2024-10-04T02:15:03.928Z,CH*SWI*E151354
OnStreet,Schützenstrasse 30,Feuerthalen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop  Feuerthalen AC 1 TG,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151358,47.69024593 8.64756554,2024-10-04T02:15:03.928Z,CH*SWI*E151358
OnStreet,Bernstrasse 4,Oftringen,4665,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Perry Center AC - TG re,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151376,47.31252 7.911352,2024-10-04T02:15:03.928Z,CH*SWI*E151376
OnStreet,Rte de Sion 115,Sierre,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Jumbo Sierre LS 2,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151386,46.2804212 7.51032525,2024-10-04T02:15:03.928Z,CH*SWI*E151387
OnStreet,Bernstrasse 4,Oftringen,4665,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Perry Center AC - TG re,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151376,47.31252 7.911352,2024-10-04T02:15:03.928Z,CH*SWI*E151377
OnStreet,Schützenstrasse 30,Feuerthalen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop  Feuerthalen AC 1 TG,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151358,47.69024593 8.64756554,2024-10-04T02:15:03.928Z,CH*SWI*E151359
OnStreet,Rudolf Diesel-Strasse 19,Winterthur,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,Energie 360° Coop Winterthur Grüzemarkt TG Links,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151382,47.49540905 8.75788306,2024-10-04T02:15:03.928Z,CH*SWI*E161432
OnStreet,Rte de Sion 115,Sierre,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Jumbo Sierre LS 2,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151386,46.2804212 7.51032525,2024-10-04T02:15:03.928Z,CH*SWI*E151386
OnStreet,Stapfenstrasse 5,Köniz,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Köniz Stapfenmärit,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151462,46.922854 7.4159166,2024-10-04T02:15:03.929Z,CH*SWI*E151462
OnStreet,Stapfenstrasse 5,Köniz,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Köniz Stapfenmärit,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151462,46.922854 7.4159166,2024-10-04T02:15:03.929Z,CH*SWI*E151463
OnStreet,Chem. des Echelles,Valbroye,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Grange Marnand Links,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151428,46.76186465 6.89043585,2024-10-04T02:15:03.929Z,CH*SWI*E151429
OnStreet,Blümlisalpstrasse 61,Heimberg,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Heimberg Center,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151437,46.780582 7.6093617,2024-10-04T02:15:03.929Z,CH*SWI*E151437
OnStreet,Chem. des Echelles,Valbroye,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Grange Marnand Links,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151428,46.76186465 6.89043585,2024-10-04T02:15:03.929Z,CH*SWI*E151428
OnStreet,Bahnhofstrasse 3,Ostermundigen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Ostermundigen Bahnhofstrasse,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151465,46.955253 7.4842691,2024-10-04T02:15:03.929Z,CH*SWI*E151465
OnStreet,Rudolf Diesel-Strasse 19,Winterthur,0,CHE,"NFC RFID Classic, REMOTE",11 AC_3_PHASE,Energie 360° Coop Winterthur Grüzemarkt TG Links,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151382,47.49540905 8.75788306,2024-10-04T02:15:03.928Z,CH*SWI*E161433
OnStreet,Blümlisalpstrasse 61,Heimberg,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Heimberg Center,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151437,46.780582 7.6093617,2024-10-04T02:15:03.929Z,CH*SWI*E151438
OnStreet,Bahnhofstrasse 3,Ostermundigen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Ostermundigen Bahnhofstrasse,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151465,46.955253 7.4842691,2024-10-04T02:15:03.929Z,CH*SWI*E151466
OnStreet,Ostenbergstrasse,Liestal,4410,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Ostenbergstrasse Liestal,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E15148,47.490707 7.714362,2024-10-04T02:15:03.929Z,CH*SWI*E15148
OnStreet,Lettenstrasse 9,Rotkreuz,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Transgourmet Rotkreuz,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151467,47.146849 8.4323904,2024-10-04T02:15:03.929Z,CH*SWI*E151467
OnStreet,Rte de la Gare 10,Allaman,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Littoral Centre Allaman,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151482,46.47708332 6.40248919,2024-10-04T02:15:03.930Z,CH*SWI*E151482
OnStreet,Rte de la Gare 10,Allaman,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Littoral Centre Allaman,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151482,46.47708332 6.40248919,2024-10-04T02:15:03.930Z,CH*SWI*E151483
OnStreet,Ostenbergstrasse,Liestal,4410,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Ostenbergstrasse Liestal,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E15148,47.490707 7.714362,2024-10-04T02:15:03.929Z,CH*SWI*E15149
OnStreet,Lettenstrasse 9,Rotkreuz,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Transgourmet Rotkreuz,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151467,47.146849 8.4323904,2024-10-04T02:15:03.929Z,CH*SWI*E151468
OnStreet,Schaffhauserstrasse 62,Kleinandelfingen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Kleinandelfingen,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151493,47.602775 8.6882805,2024-10-04T02:15:03.930Z,CH*SWI*E151493
OnStreet,Route de la Gare 4,Château-d'Oex,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Château-d'Oex,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151485,46.473887 7.1337603,2024-10-04T02:15:03.930Z,CH*SWI*E117081
OnStreet,Rte de la Gare 10,Allaman,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Littoral Centre Allaman,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151482,46.47708332 6.40248919,2024-10-04T02:15:03.930Z,CH*SWI*E151689
OnStreet,Route de la Gare 4,Château-d'Oex,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Château-d'Oex,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151485,46.473887 7.1337603,2024-10-04T02:15:03.930Z,CH*SWI*E117080
OnStreet,Bahnhofstrasse 196,Wetzikon,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Bahnhofstrasse 196/198, 8620 Wetzikon",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151508,47.32725761 8.80188349,2024-10-04T02:15:03.930Z,CH*SWI*E151508
OnStreet,Rte de la Gare 10,Allaman,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Littoral Centre Allaman,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151482,46.47708332 6.40248919,2024-10-04T02:15:03.930Z,CH*SWI*E151688
OnStreet,Bahnhofstrasse 196,Wetzikon,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Bahnhofstrasse 196/198, 8620 Wetzikon",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151508,47.32725761 8.80188349,2024-10-04T02:15:03.930Z,CH*SWI*E151512
OnStreet,Grederstrasse 35,Bellach,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Transgourmet Bellach,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151640,47.211885 7.5126834,2024-10-04T02:15:03.930Z,CH*SWI*E151641
OnStreet,Schaffhauserstrasse 62,Kleinandelfingen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Kleinandelfingen,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151493,47.602775 8.6882805,2024-10-04T02:15:03.930Z,CH*SWI*E151494
OnStreet,Grederstrasse 35,Bellach,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Transgourmet Bellach,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151640,47.211885 7.5126834,2024-10-04T02:15:03.930Z,CH*SWI*E151640
OnStreet,Sägestrasse 37,Langnau im Emmental,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Langnau ilfis Center,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151643,46.94086001 7.77839001,2024-10-04T02:15:03.930Z,CH*SWI*E151644
OnStreet,Sägestrasse 37,Langnau im Emmental,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Langnau ilfis Center,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151643,46.94086001 7.77839001,2024-10-04T02:15:03.930Z,CH*SWI*E151643
OnStreet,Grabenstrasse 6,Bachenbülach,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Bachenbülach AC1,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151652,47.506454 8.5416717,2024-10-04T02:15:03.930Z,CH*SWI*E151653
OnStreet,Stockhornstrasse 19,Heimberg,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Transgourmet Heimberg,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151654,46.788417 7.6057003,2024-10-04T02:15:03.930Z,CH*SWI*E151655
OnStreet,Stockhornstrasse 19,Heimberg,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Transgourmet Heimberg,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151654,46.788417 7.6057003,2024-10-04T02:15:03.930Z,CH*SWI*E151654
OnStreet,Lauferstrasse,Laufen-Uhwiesen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Rheinfall Schloss Laufen AC,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151656,47.67477499 8.61449013,2024-10-04T02:15:03.930Z,CH*SWI*E151315
OnStreet,Lauferstrasse,Laufen-Uhwiesen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Rheinfall Schloss Laufen AC,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151656,47.67477499 8.61449013,2024-10-04T02:15:03.930Z,CH*SWI*E151656
OnStreet,Lauferstrasse,Laufen-Uhwiesen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Rheinfall Schloss Laufen AC,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151656,47.67477499 8.61449013,2024-10-04T02:15:03.930Z,CH*SWI*E151327
OnStreet,Grabenstrasse 6,Bachenbülach,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Bachenbülach AC1,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151652,47.506454 8.5416717,2024-10-04T02:15:03.930Z,CH*SWI*E151652
OnStreet,Lauferstrasse,Laufen-Uhwiesen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Rheinfall Schloss Laufen AC,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151656,47.67477499 8.61449013,2024-10-04T02:15:03.930Z,CH*SWI*E151316
OnStreet,Lauferstrasse,Laufen-Uhwiesen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Rheinfall Schloss Laufen AC,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151656,47.67477499 8.61449013,2024-10-04T02:15:03.930Z,CH*SWI*E151326
OnStreet,Lauferstrasse,Laufen-Uhwiesen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Rheinfall Schloss Laufen AC,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151656,47.67477499 8.61449013,2024-10-04T02:15:03.930Z,CH*SWI*E151657
OnStreet,Stegackerstrasse 22,Winterthur,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Transgourmet Winterthur,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151665,47.502221 8.7746183,2024-10-04T02:15:03.930Z,CH*SWI*E151666
OnStreet,Bandwiesstrasse 11,Rüti,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Rüti,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151667,47.256774 8.8505268,2024-10-04T02:15:03.930Z,CH*SWI*E151492
OnStreet,Stegackerstrasse 22,Winterthur,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Transgourmet Winterthur,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151665,47.502221 8.7746183,2024-10-04T02:15:03.930Z,CH*SWI*E151665
OnStreet,Bandwiesstrasse 11,Rüti,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Rüti,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151667,47.256774 8.8505268,2024-10-04T02:15:03.930Z,CH*SWI*E151491
OnStreet,Bärenplatz 4,Worb,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Worb Bärenmarkt,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151686,46.929424 7.561634,2024-10-04T02:15:03.930Z,CH*SWI*E151686
OnStreet,Bärenplatz 4,Worb,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Worb Bärenmarkt,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151686,46.929424 7.561634,2024-10-04T02:15:03.930Z,CH*SWI*E151485
OnStreet,Bahnhofplatz 1a,Wallisellen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Neugutstrasse/Bahnhofplatz,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151940,47.41292473 8.59138665,2024-10-04T02:15:03.930Z,CH*SWI*E151940
OnStreet,Zurlindenstrasse 1,Pratteln,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Transgourmet Pratteln,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151673,47.525897 7.6970898,2024-10-04T02:15:03.930Z,CH*SWI*E151674
OnStreet,Zurlindenstrasse 1,Pratteln,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Transgourmet Pratteln,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151673,47.525897 7.6970898,2024-10-04T02:15:03.930Z,CH*SWI*E151673
OnStreet,Bandwiesstrasse 11,Rüti,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Rüti,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151667,47.256774 8.8505268,2024-10-04T02:15:03.930Z,CH*SWI*E151667
OnStreet,Bärenplatz 4,Worb,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Worb Bärenmarkt,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151686,46.929424 7.561634,2024-10-04T02:15:03.930Z,CH*SWI*E151486
OnStreet,Bärenplatz 4,Worb,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Worb Bärenmarkt,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151686,46.929424 7.561634,2024-10-04T02:15:03.930Z,CH*SWI*E151687
OnStreet,Solothurnstrasse 20,Grenchen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Grenchen LS2,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E153077,47.191871 7.3980907,2024-10-04T02:15:03.931Z,CH*SWI*E153078
OnStreet,Orellistrasse 21,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Sorell Hotel, Garage",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151958,47.38261 8.56716,2024-10-04T02:15:03.931Z,CH*SWI*E151959
OnStreet,Solothurnstrasse 20,Grenchen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Grenchen LS2,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E153081,47.191871 7.39809073,2024-10-04T02:15:03.931Z,CH*SWI*E153082
OnStreet,Taljet 1,Buus,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Gemeinde Buus,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E152637,47.503023 7.8652919,2024-10-04T02:15:03.931Z,CH*SWI*E152637
OnStreet,Bahnhofplatz 1a,Wallisellen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Neugutstrasse/Bahnhofplatz,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151940,47.41292473 8.59138665,2024-10-04T02:15:03.930Z,CH*SWI*E151941
OnStreet,Orellistrasse 21,Zürich,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Sorell Hotel, Garage",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151958,47.38261 8.56716,2024-10-04T02:15:03.931Z,CH*SWI*E151958
OnStreet,Bahnhofplatz 1a,Wallisellen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Neugutstrasse/Bahnhofplatz,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E151940,47.41292473 8.59138665,2024-10-04T02:15:03.930Z,CH*SWI*E151942
OnStreet,Alte Landstrasse 2,Tenniken,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Gemeinde Tenniken,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E153035,47.437579 7.8103463,2024-10-04T02:15:03.931Z,CH*SWI*E153035
OnStreet,Hauptstrasse 17,Steinmaur,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Schulhaus Steinmaur,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E153891,47.4944952 8.44899152,2024-10-04T02:15:03.931Z,CH*SWI*E153892
OnStreet,Solothurnstrasse 20,Grenchen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Grenchen LS2,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E153081,47.191871 7.39809073,2024-10-04T02:15:03.931Z,CH*SWI*E153081
OnStreet,Solothurnstrasse 20,Grenchen,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Energie 360° Coop Grenchen LS2,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E153077,47.191871 7.3980907,2024-10-04T02:15:03.931Z,CH*SWI*E153077
OnStreet,Hochbergstrasse 70,Basel,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,"Stücki Park, Urban Connect, Basel",true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E154036,47.5807414 7.59638133,2024-10-04T02:15:03.931Z,CH*SWI*E154036
OnStreet,Hauptstrasse 17,Steinmaur,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Schulhaus Steinmaur,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E153891,47.4944952 8.44899152,2024-10-04T02:15:03.931Z,CH*SWI*E153891
OnStreet,Hochbergstrasse 70,Basel,0,CHE,"NFC RFID Classic, REMOTE",64 DC,Stücki Park,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,CCS Combo 2 Plug (Cable Attached),False,Free publicly accessible,CH*SWI*E154037,47.5807414 7.59638133,2024-10-04T02:15:03.931Z,CH*SWI*E158539
OnStreet,Hauptstrasse 17,Steinmaur,0,CHE,"NFC RFID Classic, REMOTE",22 AC_3_PHASE,Schulhaus Steinmaur,true,+41713881150,CH*SWISSCHARGE,True,True,Direct,Type 2 Outlet,False,Free publicly accessible,CH*SWI*E153891,47.4944952 8.44899152,2024-10-04T02:15:03.931Z,CH*SWI*E153895
